5083,5084,Tue Aug 17 01:15:01 2021,7238098,car	5083,2,4980,PCBD5C822	,,5084,Tue,Aug,17,01:15:01,2021,7238098,,,,4980.0,PCBD5C822,,
5084,5085,Sun Aug 15 11:40:54 2021,5908130,van	5084,2,4698,PC8BCEB19	,,5085,Sun,Aug,15,11:40:54,2021,5908130,,,,4698.0,PC8BCEB19,,
5085,5086,Fri Aug  6 20:40:29 2021,7110175,truck	5085,4,4189,PC7655FC1	,,5086,Fri,Aug,,6,20:40:29,2021,7110175,,,,4189,,
5086,5087,Fri Jul 30 10:21:05 2021,2331580,car	5086,2,4352,PC99B9343	,,5087,Fri,Jul,30,10:21:05,2021,2331580,,,,4352.0,PC99B9343,,
5087,5088,Sat Aug  7 06:21:51 2021,4839987,truck	5087,4,4000,PC69C7DF3	,,5088,Sat,Aug,,7,06:21:51,2021,4839987,,,,4000,,
5088,5089,Wed Aug  4 05:07:00 2021,682665,van	5088,2,4760,PC161AC8D	,,5089,Wed,Aug,,4,05:07:00,2021,682665,,,,,,
5089,5090,Mon Aug 16 18:28:20 2021,5470491,car	5089,2,4399,PCCA288FE	,,5090,Mon,Aug,16,18:28:20,2021,5470491,,,,4399.0,PCCA288FE,,
5090,5091,Sun Aug  8 23:23:00 2021,241190,car	5090,2,4900,PCFE8B604	,,5091,Sun,Aug,,8,23:23:00,2021,241190,,,,,,
5091,5092,Sat Aug 14 06:00:07 2021,7520661,car	5091,2,4015,PC524833E	,,5092,Sat,Aug,14,06:00:07,2021,7520661,,,,4015.0,PC524833E,,
5092,5093,Fri Jul 30 16:22:20 2021,9572038,car	5092,2,4872,PC5B45CE7	,,5093,Fri,Jul,30,16:22:20,2021,9572038,,,,4872.0,PC5B45CE7,,
5093,5094,Fri Aug 13 14:08:52 2021,648281,car	5093,2,4905,PCE1EA438	,,5094,Fri,Aug,13,14:08:52,2021,648281,,,,,4905,,
5094,5095,Sun Aug 15 01:18:58 2021,3024170,car	5094,2,4980,PCBD5C822	,,5095,Sun,Aug,15,01:18:58,2021,3024170,,,,4980.0,PCBD5C822,,
5095,5096,Sun Aug  1 13:55:50 2021,2904897,car	5095,2,4250,PCC695DB0	,,5096,Sun,Aug,,1,13:55:50,2021,2904897,,,,4250,,
5096,5097,Fri Aug  6 09:21:12 2021,7458210,truck	5096,4,4668,PCBB055C6	,,5097,Fri,Aug,,6,09:21:12,2021,7458210,,,,4668,,
5097,5098,Tue Aug  3 00:50:49 2021,1565682,car	5097,2,4449,PCAACD453	,,5098,Tue,Aug,,3,00:50:49,2021,1565682,,,,4449,,
5098,5099,Fri Aug 13 00:32:54 2021,5581458,car	5098,2,4739,PC07289CF	,,5099,Fri,Aug,13,00:32:54,2021,5581458,,,,4739.0,PC07289CF,,
5099,5100,Thu Aug  5 10:05:33 2021,3206847,car	5099,2,4560,PC5030572	,,5100,Thu,Aug,,5,10:05:33,2021,3206847,,,,4560,,
5100,5101,Sun Aug 22 18:15:54 2021,3079578,truck	5100,4,4175,PC08EA270	,,5101,Sun,Aug,22,18:15:54,2021,3079578,,,,4175.0,PC08EA270,,
5101,5102,Mon Aug 16 09:39:55 2021,8053124,truck	5101,4,4950,PC4F71E72	,,5102,Mon,Aug,16,09:39:55,2021,8053124,,,,4950.0,PC4F71E72,,
5102,5103,Wed Aug  4 06:11:58 2021,4611288,car	5102,2,4520,PC8140983	,,5103,Wed,Aug,,4,06:11:58,2021,4611288,,,,4520,,
5103,5104,Thu Aug 19 16:05:03 2021,7987112,car	5103,2,4448,PC19F3DBB	,,5104,Thu,Aug,19,16:05:03,2021,7987112,,,,4448.0,PC19F3DBB,,
5104,5105,Sat Jul 31 09:56:46 2021,8753258,van	5104,2,4051,PC3B970F2	,,5105,Sat,Jul,31,09:56:46,2021,8753258,,,,4051.0,PC3B970F2,,
5105,5106,Sat Aug  7 10:15:10 2021,1952669,truck	5105,4,4723,PC20BD6E6	,,5106,Sat,Aug,,7,10:15:10,2021,1952669,,,,4723,,
5106,5107,Sun Aug  8 01:42:18 2021,1771697,van	5106,2,4500,PC548BDC0	,,5107,Sun,Aug,,8,01:42:18,2021,1771697,,,,4500,,
5107,5108,Wed Aug 18 18:31:05 2021,3753085,car	5107,2,4644,PC411FDC0	,,5108,Wed,Aug,18,18:31:05,2021,3753085,,,,4644.0,PC411FDC0,,
5108,5109,Sat Aug  7 05:35:06 2021,1558629,van	5108,2,4654,PCBA5D8AB	,,5109,Sat,Aug,,7,05:35:06,2021,1558629,,,,4654,,
5109,5110,Mon Aug 16 17:23:32 2021,786106,car	5109,2,4557,PC6C80A46	,,5110,Mon,Aug,16,17:23:32,2021,786106,,,,,4557,,
5110,5111,Sun Aug 22 09:44:47 2021,8858266,truck	5110,4,4151,PC0AB2B55	,,5111,Sun,Aug,22,09:44:47,2021,8858266,,,,4151.0,PC0AB2B55,,
5111,5112,Tue Aug 17 17:24:29 2021,5224427,car	5111,2,4105,PC43919D1	,,5112,Tue,Aug,17,17:24:29,2021,5224427,,,,4105.0,PC43919D1,,
5112,5113,Sat Jul 31 16:29:56 2021,839218,car	5112,2,4979,PC6F36B7A	,,5113,Sat,Jul,31,16:29:56,2021,839218,,,,,4979,,
5113,5114,Sat Aug 14 10:27:56 2021,8577380,truck	5113,4,4187,PCF8D98DC	,,5114,Sat,Aug,14,10:27:56,2021,8577380,,,,4187.0,PCF8D98DC,,
5114,5115,Thu Aug 12 16:41:19 2021,2598024,truck	5114,4,4117,PCEB6517A	,,5115,Thu,Aug,12,16:41:19,2021,2598024,,,,4117.0,PCEB6517A,,
5115,5116,Fri Aug 13 23:47:09 2021,6411231,van	5115,2,4499,PC1EEDA04	,,5116,Fri,Aug,13,23:47:09,2021,6411231,,,,4499.0,PC1EEDA04,,
5116,5117,Wed Aug  4 08:51:25 2021,1672843,car	5116,2,4585,PCF3AE602	,,5117,Wed,Aug,,4,08:51:25,2021,1672843,,,,4585,,
5117,5118,Thu Aug 19 01:07:59 2021,3145296,truck	5117,4,4208,PC1E49F6B	,,5118,Thu,Aug,19,01:07:59,2021,3145296,,,,4208.0,PC1E49F6B,,
5118,5119,Fri Aug  6 10:46:25 2021,4303153,van	5118,2,4212,PC422A6D1	,,5119,Fri,Aug,,6,10:46:25,2021,4303153,,,,4212,,
5119,5120,Tue Aug 17 17:51:51 2021,4525505,car	5119,2,4078,PC8473A64	,,5120,Tue,Aug,17,17:51:51,2021,4525505,,,,4078.0,PC8473A64,,
5120,5121,Mon Aug  2 14:31:49 2021,5891598,car	5120,2,4146,PCF91266E	,,5121,Mon,Aug,,2,14:31:49,2021,5891598,,,,4146,,
5121,5122,Fri Aug 13 00:47:31 2021,8358616,car	5121,2,5010,PC028872C	,,5122,Fri,Aug,13,00:47:31,2021,8358616,,,,5010.0,PC028872C,,
5122,5123,Sat Aug 14 03:53:59 2021,7559158,car	5122,2,4859,PC685B3B1	,,5123,Sat,Aug,14,03:53:59,2021,7559158,,,,4859.0,PC685B3B1,,
5123,5124,Tue Aug  3 13:14:27 2021,8521902,car	5123,2,4508,PC385C6E7	,,5124,Tue,Aug,,3,13:14:27,2021,8521902,,,,4508,,
5124,5125,Sun Aug 15 03:51:39 2021,360603,car	5124,2,4192,PC74F6341	,,5125,Sun,Aug,15,03:51:39,2021,360603,,,,,4192,,
5125,5126,Sun Aug 22 01:43:06 2021,1585628,car	5125,2,4032,PC578F087	,,5126,Sun,Aug,22,01:43:06,2021,1585628,,,,4032.0,PC578F087,,
5126,5127,Fri Jul 30 15:05:37 2021,1713998,truck	5126,4,4162,PC51A39A7	,,5127,Fri,Jul,30,15:05:37,2021,1713998,,,,4162.0,PC51A39A7,,
5127,5128,Tue Aug  3 23:05:14 2021,1418920,car	5127,2,4297,PCDE89544	,,5128,Tue,Aug,,3,23:05:14,2021,1418920,,,,4297,,
5128,5129,Thu Aug 19 15:04:41 2021,7013811,car	5128,2,4818,PCF243BF3	,,5129,Thu,Aug,19,15:04:41,2021,7013811,,,,4818.0,PCF243BF3,,
5129,5130,Thu Aug 12 18:45:40 2021,7360900,van	5129,2,4966,PC4E6422C	,,5130,Thu,Aug,12,18:45:40,2021,7360900,,,,4966.0,PC4E6422C,,
5130,5131,Sat Aug 14 05:41:05 2021,9266589,car	5130,2,4480,PC9A343F9	,,5131,Sat,Aug,14,05:41:05,2021,9266589,,,,4480.0,PC9A343F9,,
5131,5132,Sun Aug  8 22:19:22 2021,7941778,car	5131,2,4419,PC99BB7A3	,,5132,Sun,Aug,,8,22:19:22,2021,7941778,,,,4419,,
5132,5133,Thu Aug  5 00:58:15 2021,5591655,truck	5132,4,4089,PC3CCA187	,,5133,Thu,Aug,,5,00:58:15,2021,5591655,,,,4089,,
5133,5134,Mon Aug  2 14:25:47 2021,7109853,car	5133,2,4120,PC6700C62	,,5134,Mon,Aug,,2,14:25:47,2021,7109853,,,,4120,,
5134,5135,Wed Aug  4 11:37:39 2021,3749920,car	5134,2,4096,PCFA4F864	,,5135,Wed,Aug,,4,11:37:39,2021,3749920,,,,4096,,
5135,5136,Sat Aug  7 22:16:57 2021,7151854,car	5135,2,4967,PC2AFCB31	,,5136,Sat,Aug,,7,22:16:57,2021,7151854,,,,4967,,
5136,5137,Thu Aug  5 10:51:36 2021,7319503,car	5136,2,4397,PCB070250	,,5137,Thu,Aug,,5,10:51:36,2021,7319503,,,,4397,,
5137,5138,Wed Aug 18 09:54:09 2021,2881876,truck	5137,4,4937,PCD30D908	,,5138,Wed,Aug,18,09:54:09,2021,2881876,,,,4937.0,PCD30D908,,
5138,5139,Tue Aug 10 07:32:10 2021,9651540,van	5138,2,4112,PCEA652A8	,,5139,Tue,Aug,10,07:32:10,2021,9651540,,,,4112.0,PCEA652A8,,
5139,5140,Thu Aug 19 04:16:32 2021,58743,car	5139,2,4728,PC07BF95F	,,5140,Thu,Aug,19,04:16:32,2021,58743,,,,,,,
5140,5141,Thu Aug  5 20:16:45 2021,6379002,truck	5140,4,4817,PCFF02057	,,5141,Thu,Aug,,5,20:16:45,2021,6379002,,,,4817,,
5141,5142,Sat Aug  7 16:09:53 2021,1470038,car	5141,2,4959,PC4A7B00C	,,5142,Sat,Aug,,7,16:09:53,2021,1470038,,,,4959,,
5142,5143,Sat Aug  7 12:54:04 2021,5256557,car	5142,2,4954,PCA276EBB	,,5143,Sat,Aug,,7,12:54:04,2021,5256557,,,,4954,,
5143,5144,Fri Aug  6 15:05:20 2021,9504017,car	5143,2,4333,PCCCAD2AC	,,5144,Fri,Aug,,6,15:05:20,2021,9504017,,,,4333,,
5144,5145,Sun Aug  1 17:30:33 2021,7553879,van	5144,2,4007,PCDF9F773	,,5145,Sun,Aug,,1,17:30:33,2021,7553879,,,,4007,,
5145,5146,Sat Jul 31 00:29:23 2021,5063476,truck	5145,4,4988,PC46BE0B2	,,5146,Sat,Jul,31,00:29:23,2021,5063476,,,,4988.0,PC46BE0B2,,
5146,5147,Tue Aug  3 03:59:37 2021,1338077,car	5146,2,5006,PC7A260F1	,,5147,Tue,Aug,,3,03:59:37,2021,1338077,,,,5006,,
5147,5148,Mon Aug 16 02:30:53 2021,8965783,van	5147,2,4326,PC356AE8F	,,5148,Mon,Aug,16,02:30:53,2021,8965783,,,,4326.0,PC356AE8F,,
5148,5149,Sun Aug  1 13:38:05 2021,7355472,car	5148,2,4693,PCB4CDDA5	,,5149,Sun,Aug,,1,13:38:05,2021,7355472,,,,4693,,
5149,5150,Fri Aug 20 15:26:20 2021,9981798,car	5149,2,4879,PCC90A061	,,5150,Fri,Aug,20,15:26:20,2021,9981798,,,,4879.0,PCC90A061,,
5150,5151,Fri Aug 20 08:49:13 2021,4743944,car	5150,2,4572,PCC9756B2	,,5151,Fri,Aug,20,08:49:13,2021,4743944,,,,4572.0,PCC9756B2,,
5151,5152,Thu Aug 19 04:18:48 2021,4378293,car	5151,2,4317,PC0DC6CAB	,,5152,Thu,Aug,19,04:18:48,2021,4378293,,,,4317.0,PC0DC6CAB,,
5152,5153,Wed Aug 18 12:20:39 2021,7067587,car	5152,2,4467,PCF5E0389	,,5153,Wed,Aug,18,12:20:39,2021,7067587,,,,4467.0,PCF5E0389,,
5153,5154,Mon Aug  2 19:26:20 2021,1461259,truck	5153,4,4151,PC0AB2B55	,,5154,Mon,Aug,,2,19:26:20,2021,1461259,,,,4151,,
5154,5155,Sat Aug 21 19:46:56 2021,5472384,car	5154,2,4456,PC8DFF744	,,5155,Sat,Aug,21,19:46:56,2021,5472384,,,,4456.0,PC8DFF744,,
5155,5156,Sat Jul 31 10:28:40 2021,929087,car	5155,2,4496,PC3FD65C8	,,5156,Sat,Jul,31,10:28:40,2021,929087,,,,,4496,,
5156,5157,Tue Aug 10 13:06:38 2021,1733519,car	5156,2,4428,PCB616FAD	,,5157,Tue,Aug,10,13:06:38,2021,1733519,,,,4428.0,PCB616FAD,,
5157,5158,Sat Aug  7 12:16:01 2021,194888,truck	5157,4,4815,PC19C02F1	,,5158,Sat,Aug,,7,12:16:01,2021,194888,,,,,,
5158,5159,Mon Aug 16 00:14:58 2021,6437963,car	5158,2,4798,PC17F8052	,,5159,Mon,Aug,16,00:14:58,2021,6437963,,,,4798.0,PC17F8052,,
5159,5160,Thu Aug 19 11:20:57 2021,2354754,car	5159,2,4998,PCD9C5406	,,5160,Thu,Aug,19,11:20:57,2021,2354754,,,,4998.0,PCD9C5406,,
5160,5161,Fri Jul 30 03:06:39 2021,6176700,truck	5160,4,4030,PCA8A9AA8	,,5161,Fri,Jul,30,03:06:39,2021,6176700,,,,4030.0,PCA8A9AA8,,
5161,5162,Sat Aug 14 03:42:08 2021,8866816,car	5161,2,4579,PC926F0A9	,,5162,Sat,Aug,14,03:42:08,2021,8866816,,,,4579.0,PC926F0A9,,
5162,5163,Fri Aug 13 00:50:42 2021,2316094,car	5162,2,4242,PCECC4DE2	,,5163,Fri,Aug,13,00:50:42,2021,2316094,,,,4242.0,PCECC4DE2,,
5163,5164,Tue Aug  3 16:56:26 2021,2104755,car	5163,2,4970,PCA154C84	,,5164,Tue,Aug,,3,16:56:26,2021,2104755,,,,4970,,
5164,5165,Thu Jul 29 22:42:32 2021,4109496,car	5164,2,4575,PC84D9FC1	,,5165,Thu,Jul,29,22:42:32,2021,4109496,,,,4575.0,PC84D9FC1,,
5165,5166,Tue Aug  3 10:14:21 2021,6207981,car	5165,2,4434,PCA491459	,,5166,Tue,Aug,,3,10:14:21,2021,6207981,,,,4434,,
5166,5167,Thu Aug 19 09:26:17 2021,8825210,truck	5166,4,4419,PC99BB7A3	,,5167,Thu,Aug,19,09:26:17,2021,8825210,,,,4419.0,PC99BB7A3,,
5167,5168,Tue Aug 10 19:04:59 2021,8066838,truck	5167,4,4016,PCCD7399B	,,5168,Tue,Aug,10,19:04:59,2021,8066838,,,,4016.0,PCCD7399B,,
5168,5169,Sat Jul 31 06:32:48 2021,4318020,car	5168,2,4914,PC2F353E1	,,5169,Sat,Jul,31,06:32:48,2021,4318020,,,,4914.0,PC2F353E1,,
5169,5170,Mon Aug 16 18:03:10 2021,2637864,car	5169,2,4072,PC69F3F14	,,5170,Mon,Aug,16,18:03:10,2021,2637864,,,,4072.0,PC69F3F14,,
5170,5171,Mon Aug  2 18:30:20 2021,1981467,truck	5170,4,4448,PC19F3DBB	,,5171,Mon,Aug,,2,18:30:20,2021,1981467,,,,4448,,
5171,5172,Sun Aug  1 10:57:13 2021,2645141,car	5171,2,4640,PCC993FB3	,,5172,Sun,Aug,,1,10:57:13,2021,2645141,,,,4640,,
5172,5173,Fri Jul 30 20:49:02 2021,9344277,car	5172,2,4356,PCF1979AE	,,5173,Fri,Jul,30,20:49:02,2021,9344277,,,,4356.0,PCF1979AE,,
5173,5174,Thu Aug 19 17:20:39 2021,4746178,van	5173,2,5000,PCFE7F7FE	,,5174,Thu,Aug,19,17:20:39,2021,4746178,,,,5000.0,PCFE7F7FE,,
5174,5175,Fri Aug 13 04:14:32 2021,9512747,car	5174,2,4949,PC86E9EB7	,,5175,Fri,Aug,13,04:14:32,2021,9512747,,,,4949.0,PC86E9EB7,,
5175,5176,Tue Aug 10 18:39:54 2021,4281587,car	5175,2,4590,PC912F5CB	,,5176,Tue,Aug,10,18:39:54,2021,4281587,,,,4590.0,PC912F5CB,,
5176,5177,Sun Aug  1 21:28:02 2021,2324204,car	5176,2,4704,PC47FBB07	,,5177,Sun,Aug,,1,21:28:02,2021,2324204,,,,4704,,
5177,5178,Sat Aug 14 07:43:13 2021,6477861,car	5177,2,4998,PCD9C5406	,,5178,Sat,Aug,14,07:43:13,2021,6477861,,,,4998.0,PCD9C5406,,
5178,5179,Sun Aug 22 06:45:40 2021,4605565,truck	5178,4,4081,PCC825DB2	,,5179,Sun,Aug,22,06:45:40,2021,4605565,,,,4081.0,PCC825DB2,,
5179,5180,Sun Aug  8 06:38:33 2021,5237552,truck	5179,4,4451,PCF95BF53	,,5180,Sun,Aug,,8,06:38:33,2021,5237552,,,,4451,,
5180,5181,Fri Jul 30 23:04:34 2021,9008954,car	5180,2,4782,PC6802C08	,,5181,Fri,Jul,30,23:04:34,2021,9008954,,,,4782.0,PC6802C08,,
5181,5182,Wed Aug 18 00:36:59 2021,4293766,van	5181,2,4854,PCB6F1968	,,5182,Wed,Aug,18,00:36:59,2021,4293766,,,,4854.0,PCB6F1968,,
5182,5183,Fri Aug 13 10:29:43 2021,937159,truck	5182,4,4724,PC3DE08BF	,,5183,Fri,Aug,13,10:29:43,2021,937159,,,,,4724,,
5183,5184,Sat Aug  7 01:00:28 2021,540538,car	5183,2,4815,PC19C02F1	,,5184,Sat,Aug,,7,01:00:28,2021,540538,,,,,,
5184,5185,Sat Aug 14 19:54:34 2021,2556962,truck	5184,4,4903,PCC3BCE65	,,5185,Sat,Aug,14,19:54:34,2021,2556962,,,,4903.0,PCC3BCE65,,
5185,5186,Mon Aug  9 14:24:29 2021,8829621,car	5185,2,4774,PCEBE834B	,,5186,Mon,Aug,,9,14:24:29,2021,8829621,,,,4774,,
5186,5187,Sat Aug 21 06:23:17 2021,1346726,car	5186,2,4742,PC05B8749	,,5187,Sat,Aug,21,06:23:17,2021,1346726,,,,4742.0,PC05B8749,,
5187,5188,Thu Aug 12 23:54:11 2021,8916430,car	5187,2,4264,PC9DFEBB0	,,5188,Thu,Aug,12,23:54:11,2021,8916430,,,,4264.0,PC9DFEBB0,,
5188,5189,Wed Aug  4 23:40:57 2021,4960176,car	5188,2,4693,PCB4CDDA5	,,5189,Wed,Aug,,4,23:40:57,2021,4960176,,,,4693,,
5189,5190,Sun Aug  8 22:03:28 2021,9968900,car	5189,2,4391,PCCFD9AB6	,,5190,Sun,Aug,,8,22:03:28,2021,9968900,,,,4391,,
5190,5191,Sat Aug  7 12:02:14 2021,1633019,car	5190,2,4787,PC1BDA119	,,5191,Sat,Aug,,7,12:02:14,2021,1633019,,,,4787,,
5191,5192,Sun Aug 22 11:30:40 2021,5818590,car	5191,2,4339,PCDE1D204	,,5192,Sun,Aug,22,11:30:40,2021,5818590,,,,4339.0,PCDE1D204,,
5192,5193,Sun Aug  1 04:43:14 2021,9706758,car	5192,2,4622,PCF31BD97	,,5193,Sun,Aug,,1,04:43:14,2021,9706758,,,,4622,,
5193,5194,Tue Aug 10 17:31:06 2021,146709,car	5193,2,4941,PCA6403C1	,,5194,Tue,Aug,10,17:31:06,2021,146709,,,,,4941,,
5194,5195,Thu Aug 12 21:31:17 2021,3359335,truck	5194,4,4118,PCC1A733C	,,5195,Thu,Aug,12,21:31:17,2021,3359335,,,,4118.0,PCC1A733C,,
5195,5196,Thu Aug  5 09:09:36 2021,9189718,car	5195,2,4433,PC1DEB043	,,5196,Thu,Aug,,5,09:09:36,2021,9189718,,,,4433,,
5196,5197,Fri Aug 13 11:26:05 2021,6974042,car	5196,2,4244,PC9F3C86B	,,5197,Fri,Aug,13,11:26:05,2021,6974042,,,,4244.0,PC9F3C86B,,
5197,5198,Fri Aug  6 11:47:52 2021,301256,van	5197,2,4557,PC6C80A46	,,5198,Fri,Aug,,6,11:47:52,2021,301256,,,,,,
5198,5199,Sun Aug  8 21:20:18 2021,1052573,car	5198,2,4921,PCA70760B	,,5199,Sun,Aug,,8,21:20:18,2021,1052573,,,,4921,,
5199,5200,Fri Aug 13 19:38:43 2021,4959029,van	5199,2,4609,PC1551C8E	,,5200,Fri,Aug,13,19:38:43,2021,4959029,,,,4609.0,PC1551C8E,,
5200,5201,Fri Jul 30 09:59:28 2021,5063075,car	5200,2,4419,PC99BB7A3	,,5201,Fri,Jul,30,09:59:28,2021,5063075,,,,4419.0,PC99BB7A3,,
5201,5202,Mon Aug  2 08:57:04 2021,6593531,car	5201,2,4330,PCBD023A3	,,5202,Mon,Aug,,2,08:57:04,2021,6593531,,,,4330,,
5202,5203,Fri Aug 20 16:51:42 2021,1147885,van	5202,2,4933,PC419F41D	,,5203,Fri,Aug,20,16:51:42,2021,1147885,,,,4933.0,PC419F41D,,
5203,5204,Tue Aug  3 08:31:50 2021,2124867,car	5203,2,4948,PCBA2D075	,,5204,Tue,Aug,,3,08:31:50,2021,2124867,,,,4948,,
5204,5205,Sat Jul 31 17:14:45 2021,8549220,car	5204,2,4628,PC34C1DCB	,,5205,Sat,Jul,31,17:14:45,2021,8549220,,,,4628.0,PC34C1DCB,,
5205,5206,Sat Aug 21 20:23:17 2021,3247682,car	5205,2,4450,PC0B2B03E	,,5206,Sat,Aug,21,20:23:17,2021,3247682,,,,4450.0,PC0B2B03E,,
5206,5207,Mon Aug  2 22:14:45 2021,6499331,van	5206,2,4228,PC4F78F1B	,,5207,Mon,Aug,,2,22:14:45,2021,6499331,,,,4228,,
5207,5208,Wed Aug  4 11:43:32 2021,2827443,car	5207,2,4701,PCD5F2808	,,5208,Wed,Aug,,4,11:43:32,2021,2827443,,,,4701,,
5208,5209,Sat Aug 21 13:44:26 2021,3266872,car	5208,2,4765,PC795A0A3	,,5209,Sat,Aug,21,13:44:26,2021,3266872,,,,4765.0,PC795A0A3,,
5209,5210,Wed Aug 11 03:09:54 2021,1279754,van	5209,2,4800,PCA4DF48A	,,5210,Wed,Aug,11,03:09:54,2021,1279754,,,,4800.0,PCA4DF48A,,
5210,5211,Fri Aug 13 02:01:26 2021,5958545,car	5210,2,4119,PC9EBEDB5	,,5211,Fri,Aug,13,02:01:26,2021,5958545,,,,4119.0,PC9EBEDB5,,
5211,5212,Sun Aug  8 09:26:58 2021,7964151,car	5211,2,4955,PCE36723C	,,5212,Sun,Aug,,8,09:26:58,2021,7964151,,,,4955,,
5212,5213,Mon Aug  9 15:05:32 2021,8046997,car	5212,2,4172,PC1A43FB7	,,5213,Mon,Aug,,9,15:05:32,2021,8046997,,,,4172,,
5213,5214,Fri Aug  6 14:26:42 2021,2821451,car	5213,2,4145,PC5FBE4B8	,,5214,Fri,Aug,,6,14:26:42,2021,2821451,,,,4145,,
5214,5215,Mon Aug  2 20:00:29 2021,6055426,car	5214,2,5010,PC028872C	,,5215,Mon,Aug,,2,20:00:29,2021,6055426,,,,5010,,
5215,5216,Thu Jul 29 18:12:16 2021,1852286,truck	5215,4,4999,PCE976BA1	,,5216,Thu,Jul,29,18:12:16,2021,1852286,,,,4999.0,PCE976BA1,,
5216,5217,Sun Aug  8 20:22:03 2021,1778660,truck	5216,4,4170,PC8CA1B15	,,5217,Sun,Aug,,8,20:22:03,2021,1778660,,,,4170,,
5217,5218,Thu Aug 19 13:21:34 2021,8468539,truck	5217,4,4024,PC91E3A87	,,5218,Thu,Aug,19,13:21:34,2021,8468539,,,,4024.0,PC91E3A87,,
5218,5219,Sat Aug 21 09:16:39 2021,2488795,car	5218,2,4696,PC35509AB	,,5219,Sat,Aug,21,09:16:39,2021,2488795,,,,4696.0,PC35509AB,,
5219,5220,Fri Aug 13 05:27:27 2021,1270847,van	5219,2,4921,PCA70760B	,,5220,Fri,Aug,13,05:27:27,2021,1270847,,,,4921.0,PCA70760B,,
5220,5221,Sun Aug  1 17:30:39 2021,1303833,car	5220,2,4727,PC52E71B8	,,5221,Sun,Aug,,1,17:30:39,2021,1303833,,,,4727,,
5221,5222,Wed Aug 11 00:39:22 2021,424246,car	5221,2,4832,PC34ECAB5	,,5222,Wed,Aug,11,00:39:22,2021,424246,,,,,4832,,
5222,5223,Sun Aug  1 14:09:59 2021,3249067,truck	5222,4,4685,PC5D33C18	,,5223,Sun,Aug,,1,14:09:59,2021,3249067,,,,4685,,
5223,5224,Thu Aug 19 23:01:18 2021,9723309,car	5223,2,4090,PC1EE951B	,,5224,Thu,Aug,19,23:01:18,2021,9723309,,,,4090.0,PC1EE951B,,
5224,5225,Tue Aug 10 08:35:49 2021,8568968,truck	5224,4,4053,PC5F1CD83	,,5225,Tue,Aug,10,08:35:49,2021,8568968,,,,4053.0,PC5F1CD83,,
5225,5226,Mon Aug  2 11:18:11 2021,9420145,car	5225,2,4276,PC4E15B39	,,5226,Mon,Aug,,2,11:18:11,2021,9420145,,,,4276,,
5226,5227,Fri Aug  6 20:12:03 2021,624805,car	5226,2,4724,PC3DE08BF	,,5227,Fri,Aug,,6,20:12:03,2021,624805,,,,,,
5227,5228,Sun Aug  1 19:41:43 2021,7955497,car	5227,2,4603,PC485BE5B	,,5228,Sun,Aug,,1,19:41:43,2021,7955497,,,,4603,,
5228,5229,Sun Aug 15 06:29:24 2021,2986822,van	5228,2,4656,PC63844BC	,,5229,Sun,Aug,15,06:29:24,2021,2986822,,,,4656.0,PC63844BC,,
5229,5230,Thu Aug  5 04:31:01 2021,3156350,car	5229,2,4443,PCC139BD8	,,5230,Thu,Aug,,5,04:31:01,2021,3156350,,,,4443,,
5230,5231,Fri Aug 20 11:25:20 2021,4449444,truck	5230,4,4369,PCD5CBB82	,,5231,Fri,Aug,20,11:25:20,2021,4449444,,,,4369.0,PCD5CBB82,,
5231,5232,Sat Aug 14 03:20:26 2021,5162077,truck	5231,4,4639,PC879E7AB	,,5232,Sat,Aug,14,03:20:26,2021,5162077,,,,4639.0,PC879E7AB,,
5232,5233,Thu Jul 29 18:37:09 2021,9139068,car	5232,2,4628,PC34C1DCB	,,5233,Thu,Jul,29,18:37:09,2021,9139068,,,,4628.0,PC34C1DCB,,
5233,5234,Thu Jul 29 17:50:10 2021,7931001,car	5233,2,4502,PCB2CC82C	,,5234,Thu,Jul,29,17:50:10,2021,7931001,,,,4502.0,PCB2CC82C,,
5234,5235,Fri Aug 13 13:12:48 2021,3060021,car	5234,2,4424,PC51E7EF8	,,5235,Fri,Aug,13,13:12:48,2021,3060021,,,,4424.0,PC51E7EF8,,
5235,5236,Mon Aug 16 07:06:58 2021,4036497,car	5235,2,4380,PC905B5D4	,,5236,Mon,Aug,16,07:06:58,2021,4036497,,,,4380.0,PC905B5D4,,
5236,5237,Wed Aug 18 12:08:09 2021,4312097,truck	5236,4,4991,PC5B5C16D	,,5237,Wed,Aug,18,12:08:09,2021,4312097,,,,4991.0,PC5B5C16D,,
5237,5238,Mon Aug  9 12:21:33 2021,9935356,car	5237,2,4771,PC71FE98A	,,5238,Mon,Aug,,9,12:21:33,2021,9935356,,,,4771,,
5238,5239,Tue Aug 10 17:41:27 2021,7747127,car	5238,2,4910,PC75BC2DF	,,5239,Tue,Aug,10,17:41:27,2021,7747127,,,,4910.0,PC75BC2DF,,
5239,5240,Sun Aug 15 05:37:25 2021,6675746,van	5239,2,4510,PC652EEF2	,,5240,Sun,Aug,15,05:37:25,2021,6675746,,,,4510.0,PC652EEF2,,
5240,5241,Sun Aug 22 07:25:27 2021,5892251,car	5240,2,4242,PCECC4DE2	,,5241,Sun,Aug,22,07:25:27,2021,5892251,,,,4242.0,PCECC4DE2,,
